"inverse_data","week_day","hour","state","road_id","km","city","cause_of_accident","type_of_accident","victims_condition","weather_timestamp","road_direction","wheather_condition","road_type","road_delineation","people","deaths","slightly_injured","severely_injured","uninjured","ignored","total_injured","vehicles_involved","latitude","longitude","regional","police_station"
"2017-02-28","tuesday","06:15:00","MG","381","426","CAETE","Driver was sleeping","Chain reaction crash (pile-up)","With injured victims","Sunrise","Decreasing","Drizzle","Simple","Straight"," 7"," 0"," 2"," 2"," 3"," 0"," 4"," 4","-1.979205e+01","-4.367137e+01","SPRF-MG","DEL01-MG"
"2017-02-28","tuesday","06:45:00","MG","381","343","BELA VISTA DE MINAS","Slippery track","Head-on collision","With dead victims","Day","Increasing","Drizzle","Simple","Curve"," 3"," 1"," 1"," 0"," 1"," 0"," 1"," 2","-1.982375e+01","-4.308190e+01","SPRF-MG","DEL03-MG"
"2017-02-28","tuesday","07:00:00","SC","101","313,1","LAGUNA","Alcohol consumption","Rear-end collision","With injured victims","Day","Increasing","Clear sky","Double","Bridge"," 4"," 0"," 1"," 0"," 3"," 0"," 1"," 2","-2.843863e+01","-4.883103e+01","SPRF-SC","DEL02-SC"
"2017-02-28","tuesday","09:20:00","AL","101","52","FLEXEIRAS","Driver's lack of attention to conveyance","Rollover","With injured victims","Day","Increasing","Sunny","Simple","Curve"," 1"," 0"," 1"," 0"," 0"," 0"," 1"," 1","-9.249900e+00","-3.576000e+01","SPRF-AL","DEL01-AL"
"2017-02-28","tuesday","09:00:00","GO","60","80,5","ANAPOLIS","Driver's lack of attention to conveyance","Overturn","Without victims","Day","Increasing","Clear sky","Double","Straight"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 1","-1.630769e+01","-4.882389e+01","SPRF-GO","DEL02-GO"
"2017-02-28","tuesday","08:50:00","SP","116","347,8","MIRACATU","Incompatible velocity","Overturn","With injured victims","Day","Decreasing","Clear sky","Double","Curve"," 2"," 0"," 1"," 0"," 1"," 0"," 1"," 1","-2.405156e+01","-4.720173e+01","SPRF-SP","DEL04-SP"
"2017-02-28","tuesday","09:20:00","BA","324","588","CANDEIAS","Incompatible velocity","Run-off-road","Without victims","Day","Decreasing","Clear sky","Double","Straight"," 2"," 0"," 0"," 0"," 1"," 1"," 0"," 2","-1.267318e+01","-3.846940e+01","SPRF-BA","DEL01-BA"
"2017-02-28","tuesday","08:00:00","PR","476","237,8","LAPA","Incompatible velocity","Overturn","Without victims","Day","Decreasing","Clear sky","Simple","Curve"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 1","-2.587282e+01","-5.004762e+01","SPRF-PR","DEL02-PR"
"2017-02-28","tuesday","07:30:00","SC","116","129,5","SANTA CECILIA","Alcohol consumption","Broadside collision","Without victims","Sunrise","Increasing","Clear sky","Simple","Straight"," 3"," 0"," 0"," 0"," 3"," 0"," 0"," 3","-2.688520e+01","-5.043126e+01","SPRF-SC","DEL06-SC"
"2017-01-11","wednesday","09:50:00","MG","354","736,5","POUSO ALTO","Driver's lack of attention to conveyance","Head-on collision","With injured victims","Day","Increasing","Clear sky","Simple","Straight"," 3"," 0"," 2"," 0"," 1"," 0"," 2"," 3","-2.219871e+01","-4.497013e+01","SPRF-MG","DEL05-MG"
"2017-02-28","tuesday","10:30:00","MT","163","685","LUCAS DO RIO VERDE","Alcohol consumption","Head-on collision","With injured victims","Day","Increasing","Cloudy","Simple","Temporary Detour"," 4"," 0"," 1"," 2"," 1"," 0"," 3"," 2","-1.309220e+01","-5.594490e+01","SPRF-MT","DEL06-MT"
"2017-02-28","tuesday","10:15:00","SP","116","405,9","MIRACATU","Disrespect of safe distance from the next car","Rear-end collision","Without victims","Day","Increasing","Clear sky","Double","Straight"," 4"," 0"," 0"," 0"," 4"," 0"," 0"," 2","-2.432459e+01","-4.755486e+01","SPRF-SP","DEL04-SP"
"2017-02-28","tuesday","11:20:00","PR","163","142,3","CAPITAO LEONIDAS MARQUES","Mechanical loss/defect of vehicle","Overturn","With injured victims","Day","Decreasing","Clear sky","Simple","Not Reported"," 2"," 0"," 1"," 0"," 1"," 0"," 1"," 1","-2.548147e+01","-5.359164e+01","SPRF-PR","DEL04-PR"
"2017-02-28","tuesday","11:30:00","MT","70","287,8","PRIMAVERA DO LESTE","Driver's lack of attention to conveyance","Overturn","Without victims","Day","Decreasing","Clear sky","Simple","Straight"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 1","-1.557734e+01","-5.437890e+01","SPRF-MT","DEL05-MT"
"2017-02-28","tuesday","10:40:00","AC","364","142","RIO BRANCO","Driver's lack of attention to conveyance","Rear-end collision","With injured victims","Day","Decreasing","Clear sky","Double","Straight"," 2"," 0"," 0"," 1"," 1"," 0"," 1"," 2","-9.937000e+00","-6.788120e+01","SPRF-AC","DEL01-AC"
"2017-02-28","tuesday","11:30:00","SP","116","329,5","JUQUITIBA","Incompatible velocity","Side impact collision","Without victims","Day","Decreasing","Clear sky","Double","Curve"," 4"," 0"," 0"," 0"," 4"," 0"," 0"," 3","-2.394214e+01","-4.709334e+01","SPRF-SP","DEL04-SP"
"2017-02-28","tuesday","13:43:00","PR","376","492,1","PONTA GROSSA","Slippery track","Side impact collision","Without victims","Day","Increasing","Rainy","Double","Straight"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 2","-2.511813e+01","-5.018574e+01","SPRF-PR","DEL03-PR"
"2017-02-28","tuesday","14:08:00","AL","101","108","PILAR","Driver broke the laws of transit","Run-off-road","Without victims","Day","Decreasing","Clear sky","Simple","Not Reported"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 1","-9.599967e+00","-3.601331e+01","SPRF-AL","DEL02-AL"
"2017-02-28","tuesday","14:45:00","RS","285","520","VITORIA DAS MISSOES","Mechanical loss/defect of vehicle","Run-off-road","With injured victims","Day","Decreasing","Cloudy","Simple","Not Reported"," 2"," 0"," 1"," 0"," 1"," 0"," 1"," 1","-2.839970e+01","-5.447200e+01","SPRF-RS","DEL10-RS"
"2017-02-28","tuesday","14:45:00","MG","381","903,5","CAMBUI","Incompatible velocity","Overturn","With injured victims","Day","Decreasing","Sunny","Double","Curve"," 2"," 0"," 1"," 0"," 0"," 1"," 1"," 1","-2.264585e+01","-4.608584e+01","SPRF-MG","DEL16-MG"
"2017-02-28","tuesday","15:15:00","RS","386","236,1","SOLEDADE","Driver broke the laws of transit","Run-off-road","Without victims","Day","Decreasing","Rainy","Simple","Straight"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 1","-2.875114e+01","-5.254189e+01","SPRF-RS","DEL04-RS"
"2017-02-28","tuesday","15:00:00","GO","414","331,4","COCALZINHO DE GOIAS","Slippery track","Head-on collision","With dead victims","Day","Increasing","Rainy","Simple","Curve"," 6"," 1"," 1"," 3"," 1"," 0"," 4"," 3","-1.548217e+01","-4.861645e+01","SPRF-GO","DEL02-GO"
"2017-02-28","tuesday","14:38:00","BA","101","95","ALAGOINHAS","The driver passed the next car improperly","Rear-end collision","With injured victims","Day","Increasing","Cloudy","Simple","Temporary Detour"," 8"," 0"," 1"," 1"," 4"," 2"," 2"," 3","-1.207067e+01","-3.832577e+01","SPRF-BA","DEL01-BA"
"2017-02-28","tuesday","14:25:00","RO","364","605","ITAPUA DO OESTE","Road's defect","Side impact collision","Without victims","Day","Decreasing","Clear sky","Simple","Straight"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 2","-9.185820e+00","-6.319611e+01","SPRF-RO","DEL03-RO"
"2017-02-28","tuesday","15:30:00","RJ","393","152","TRES RIOS","Mechanical loss/defect of vehicle","Overturn","Without victims","Day","Increasing","Rainy","Simple","Curve"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 1","-2.208515e+01","-4.305427e+01","SPRF-RJ","DEL06-RJ"
"2017-02-28","tuesday","16:10:00","SP","116","519,9","CAJATI","Mechanical loss/defect of vehicle","Vehicle fire","Without victims","Day","Increasing","Clear sky","Simple","Straight"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 1","-2.489257e+01","-4.823905e+01","SPRF-SP","DEL05-SP"
"2017-02-28","tuesday","16:15:00","RS","285","374,4","SALDANHA MARINHO","Driver's lack of attention to conveyance","Side impact collision","Without victims","Day","Increasing","Rainy","Simple","Straight"," 3"," 0"," 0"," 0"," 3"," 0"," 0"," 2","-2.841799e+01","-5.312077e+01","SPRF-RS","DEL10-RS"
"2017-02-28","tuesday","14:10:00","SC","282","454","PONTE SERRADA","Driver was sleeping","Overturn","With injured victims","Day","Decreasing","Clear sky","Simple","Curve"," 2"," 0"," 1"," 1"," 0"," 0"," 2"," 1","-2.688850e+01","-5.199150e+01","SPRF-SC","DEL07-SC"
"2017-02-28","tuesday","17:00:00","MS","436","6","APARECIDA DO TABOADO","Driver's lack of attention to conveyance","Run-off-road","With injured victims","Day","Increasing","Clear sky","Simple","Straight"," 1"," 0"," 0"," 1"," 0"," 0"," 1"," 1","-2.010792e+01","-5.108870e+01","SPRF-MS","DEL08-MS"
"2017-02-28","tuesday","15:15:00","MG","381","904,9","CAMBUI","Driver's lack of attention to conveyance","Rear-end collision","Without victims","Day","Decreasing","Cloudy","Double","Straight"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 2","-2.265823e+01","-4.608826e+01","SPRF-MG","DEL16-MG"
"2017-02-28","tuesday","19:15:00","MG","381","581","CARMOPOLIS DE MINAS","Mechanical loss/defect of vehicle","Vehicle fire","Without victims","Night","Decreasing","Cloudy","Double","Straight"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 1","-2.051946e+01","-4.462363e+01","SPRF-MG","DEL04-MG"
"2017-02-28","tuesday","20:36:00","GO","40","15,8","LUZIANIA","Driver's lack of attention to conveyance","Rear-end collision","With injured victims","Night","Decreasing","Clear sky","Double","Straight"," 2"," 0"," 0"," 1"," 1"," 0"," 1"," 2","-1.617515e+01","-4.792964e+01","SPRF-DF","DEL01-DF"
"2017-02-28","tuesday","18:15:00","SC","101","12","GARUVA","Slippery track","Rear-end collision","Without victims","Day","Decreasing","Rainy","Double","Not Reported"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 2","-2.608334e+01","-4.886183e+01","SPRF-SC","DEL03-SC"
"2017-02-28","tuesday","18:45:00","BA","242","835","BARREIRAS","Driver's lack of attention to conveyance","Broadside collision","With injured victims","Night","Increasing","Clear sky","Simple","Straight"," 2"," 0"," 1"," 0"," 1"," 0"," 1"," 2","-1.200000e+01","-4.500000e+01","SPRF-BA","DEL10-BA"
"2017-02-28","tuesday","21:00:00","RJ","101","288,7","ITABORAI","Driver's lack of attention to conveyance","Rear-end collision","Without victims","Night","Increasing","Clear sky","Double","Straight"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 2","-2.276277e+01","-4.284905e+01","SPRF-RJ","DEL02-RJ"
"2017-02-28","tuesday","20:40:00","PR","277","123","BALSA NOVA","Excessive load/cargo","Collision with fixed object","Without victims","Night","Decreasing","Drizzle","Simple","Curve"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 1","-2.546167e+01","-4.957975e+01","SPRF-PR","DEL01-PR"
"2017-02-28","tuesday","22:35:00","BA","407","113","JAGUARARI","Drug ingestion","Head-on collision","With dead victims","Night","Increasing","Clear sky","Simple","Straight"," 3"," 3"," 0"," 0"," 0"," 0"," 0"," 2","-1.034336e+01","-4.016812e+01","SPRF-BA","DEL04-BA"
"2017-02-28","tuesday","22:15:00","RS","290","197,9","RIO PARDO","Alcohol consumption","Side impact collision","Without victims","Night","Increasing","Cloudy","Simple","Straight"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 2","-3.016977e+01","-5.219776e+01","SPRF-RS","DEL02-RS"
"2017-02-28","tuesday","23:30:00","RS","290","22,5","SANTO ANTONIO DA PATRULHA","Disrespect of safe distance from the next car","Side impact collision","With injured victims","Night","Increasing","Clear sky","Multiple","Straight"," 6"," 0"," 3"," 0"," 3"," 0"," 3"," 2","-2.988727e+01","-5.047984e+01","SPRF-RS","DEL03-RS"
"2017-03-01","wednesday","01:50:00","PR","373","263,6","PRUDENTOPOLIS","Driver's lack of attention to conveyance","Pedestrian collision","With dead victims","Night","Decreasing","Cloudy","Simple","Straight"," 2"," 1"," 0"," 0"," 0"," 1"," 0"," 1","-2.520109e+01","-5.096119e+01","SPRF-PR","DEL03-PR"
"2017-03-01","wednesday","03:45:00","SP","116","480,5","JACUPIRANGA","Driver's lack of attention to conveyance","Overturn","With injured victims","Night","Increasing","Cloudy","Double","Straight"," 5"," 0"," 4"," 0"," 1"," 0"," 4"," 2","-2.471597e+01","-4.803368e+01","SPRF-SP","DEL05-SP"
"2017-03-01","wednesday","04:25:00","SP","116","314","SAO LOURENCO DA SERRA","Incompatible velocity","Rear-end collision","With injured victims","Night","Decreasing","Clear sky","Double","Straight"," 3"," 0"," 1"," 0"," 2"," 0"," 1"," 2","-2.389307e+01","-4.698394e+01","SPRF-SP","DEL04-SP"
"2017-03-01","wednesday","06:00:00","SE","101","135,6","ESTANCIA","Driver was sleeping","Run-off-road","Without victims","Day","Increasing","Clear sky","Double","Straight"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 1","-1.113909e+01","-3.738954e+01","SPRF-SE","DEL02-SE"
"2017-03-01","wednesday","05:20:00","SC","470","2,4","NAVEGANTES","Incompatible velocity","Overturn","With injured victims","Sunrise","Decreasing","Clear sky","Simple","Curve"," 1"," 0"," 1"," 0"," 0"," 0"," 1"," 1","-2.689937e+01","-4.865459e+01","SPRF-SC","DEL04-SC"
"2017-03-01","wednesday","07:45:00","PR","277","259,2","IRATI","Driver's lack of attention to conveyance","Head-on collision","With dead victims","Day","Decreasing","Clear sky","Simple","Straight"," 2"," 1"," 0"," 0"," 1"," 0"," 0"," 2","-2.541173e+01","-5.077359e+01","SPRF-PR","DEL03-PR"
"2017-03-01","wednesday","07:25:00","RS","287","248","SANTA MARIA","Driver's lack of attention to conveyance","Broadside collision","With injured victims","Day","Decreasing","Clear sky","Simple","Straight"," 2"," 0"," 0"," 1"," 1"," 0"," 1"," 2","-2.969633e+01","-5.384951e+01","SPRF-RS","DEL09-RS"
"2017-03-01","wednesday","08:00:00","ES","262","16","VIANA","Incompatible velocity","Rear-end collision","With dead victims","Day","Decreasing","Clear sky","Simple","Straight"," 2"," 1"," 0"," 0"," 1"," 0"," 0"," 2","-2.038418e+01","-4.046552e+01","SPRF-ES","DEL01-ES"
"2017-02-28","tuesday","11:50:00","RO","364","323","PRESIDENTE MEDICI","Driver's lack of attention to conveyance","Side impact collision","Without victims","Day","Increasing","Cloudy","Simple","Straight"," 6"," 0"," 0"," 0"," 5"," 1"," 0"," 3","-1.104750e+01","-6.193010e+01","SPRF-RO","DEL02-RO"
"2017-03-01","wednesday","08:25:00","MG","135","401,5","BOCAIUVA","Driver was sleeping","Overturn","Without victims","Day","Increasing","Rainy","Simple","Curve"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 1","-1.703502e+01","-4.384097e+01","SPRF-MG","DEL12-MG"
"2017-03-01","wednesday","09:30:00","RN","406","158,2","CEARA-MIRIM","Driver's lack of attention to conveyance","Broadside collision","Without victims","Day","Increasing","Cloudy","Simple","Not Reported"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 2","-5.697468e+00","-3.538494e+01","SPRF-RN","DEL02-RN"
"2017-03-01","wednesday","05:50:00","ES","101","358","ANCHIETA","Driver was sleeping","Run-off-road","With injured victims","Sunrise","Increasing","Clear sky","Simple","Straight"," 1"," 0"," 1"," 0"," 0"," 0"," 1"," 1","-2.069392e+01","-4.070660e+01","SPRF-ES","DEL03-ES"
"2017-03-01","wednesday","06:40:00","MT","364","520","ROSARIO OESTE","Road's defect","Side impact collision","Without victims","Sunrise","Decreasing","Drizzle","Simple","Straight"," 3"," 0"," 0"," 0"," 2"," 1"," 0"," 2","-1.502130e+01","-5.651450e+01","SPRF-MT","DEL01-MT"
"2017-03-01","wednesday","07:40:00","MG","381","309","ANTONIO DIAS","Incompatible velocity","Head-on collision","With injured victims","Day","Increasing","Cloudy","Simple","Curve"," 3"," 0"," 2"," 0"," 1"," 0"," 2"," 2","-1.964262e+01","-4.291976e+01","SPRF-MG","DEL03-MG"
"2017-03-01","wednesday","10:30:00","PB","101","92,4","JOAO PESSOA","Incompatible velocity","Run-off-road","Without victims","Day","Decreasing","Rainy","Double","Straight"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 1","-7.195453e+00","-3.490540e+01","SPRF-PB","DEL01-PB"
"2017-03-01","wednesday","06:40:00","MG","381","362,8","JOAO MONLEVADE","Slippery track","Head-on collision","With injured victims","Day","Increasing","Rainy","Simple","Straight"," 6"," 0"," 3"," 0"," 3"," 0"," 3"," 3","-1.984966e+01","-4.320923e+01","SPRF-MG","DEL03-MG"
"2017-03-01","wednesday","06:45:00","BA","101","797","ITAMARAJU","The driver passed the next car improperly","Broadside collision","With injured victims","Day","Increasing","Clear sky","Simple","Straight"," 5"," 0"," 4"," 0"," 0"," 1"," 4"," 2","-1.692860e+01","-3.954460e+01","SPRF-BA","DEL09-BA"
"2017-03-01","wednesday","11:20:00","BA","101","911","NOVA VICOSA","Disrespect of safe distance from the next car","Rear-end collision","With injured victims","Day","Decreasing","Clear sky","Simple","Curve"," 5"," 0"," 2"," 0"," 3"," 0"," 2"," 4","-1.781470e+01","-3.978870e+01","SPRF-BA","DEL09-BA"
"2017-03-01","wednesday","13:10:00","PB","230","61,4","SANTA RITA","Driver broke the laws of transit","Rear-end collision","With injured victims","Day","Increasing","Rainy","Double","Straight"," 6"," 0"," 2"," 2"," 1"," 1"," 4"," 2","-7.000000e+00","-3.500000e+01","SPRF-PB","DEL01-PB"
"2017-02-28","tuesday","06:30:00","MG","365","68,3","CLARO DOS POCOES","Driver's lack of attention to conveyance","Run-off-road","With injured victims","Sunrise","Decreasing","Clear sky","Simple","Curve"," 2"," 0"," 1"," 0"," 1"," 0"," 1"," 1","-1.704990e+01","-4.432786e+01","SPRF-MG","DEL12-MG"
"2017-03-01","wednesday","13:15:00","PE","101","2,9","GOIANA","Slippery track","Run-off-road","Without victims","Day","Increasing","Rainy","Double","Curve"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 1","-7.525532e+00","-3.499265e+01","SPRF-PE","DEL01-PE"
"2017-03-01","wednesday","12:50:00","MT","364","349","SANTO ANTONIO DO LEVERGER","Cardiac attack","Run-off-road","With dead victims","Day","Decreasing","Clear sky","Double","Straight"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 1","-1.580511e+01","-5.564948e+01","SPRF-MT","DEL02-MT"
"2017-03-01","wednesday","11:45:00","PB","230","132","CAMPINA GRANDE","Pedestrian's lack of attention","Rear-end collision","With injured victims","Day","Decreasing","Rainy","Double","Curve"," 5"," 0"," 0"," 2"," 3"," 0"," 2"," 4","-7.277400e+00","-3.573670e+01","SPRF-PB","DEL02-PB"
"2017-03-01","wednesday","14:30:00","MG","459","92,2","CONGONHAL","Incompatible velocity","Run-off-road","Without victims","Day","Increasing","Rainy","Simple","Not Reported"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 1","-2.215325e+01","-4.603984e+01","SPRF-MG","DEL16-MG"
"2017-03-01","wednesday","14:40:00","GO","153","376","SAO FRANCISCO DE GOIAS","The driver passed the next car improperly","Head-on collision","With injured victims","Day","Increasing","Clear sky","Simple","Straight"," 4"," 0"," 1"," 0"," 3"," 0"," 1"," 4","-1.588913e+01","-4.924034e+01","SPRF-GO","DEL02-GO"
"2017-03-01","wednesday","15:00:00","PR","376","529,3","PONTA GROSSA","Driver's lack of attention to conveyance","Side impact collision","Without victims","Day","Decreasing","Rainy","Double","Not Reported"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 2","-2.529173e+01","-4.989892e+01","SPRF-PR","DEL03-PR"
"2017-03-01","wednesday","03:25:00","MA","135","291,9","SANTO ANTONIO DOS LOPES","Driver broke the laws of transit","Broadside collision","With dead victims","Night","Decreasing","Ignored","Simple","Curve"," 2"," 1"," 0"," 0"," 1"," 0"," 0"," 2","-4.913956e+00","-4.437320e+01","SPRF-MA","DEL03-MA"
"2017-03-01","wednesday","15:45:00","RS","116","454,8","SAO LOURENCO DO SUL","Driver's lack of attention to conveyance","Rear-end collision","Without victims","Day","Decreasing","Cloudy","Simple","Straight"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 2","-3.123608e+01","-5.199884e+01","SPRF-RS","DEL02-RS"
"2017-03-01","wednesday","17:05:00","PR","376","458,4","TIBAGI","Driver's lack of attention to conveyance","Rear-end collision","With injured victims","Day","Decreasing","Rainy","Double","Straight"," 4"," 0"," 0"," 1"," 2"," 1"," 1"," 3","-2.493531e+01","-5.040435e+01","SPRF-PR","DEL03-PR"
